work_id,title,author,n_editions,editions,year_first,genre_deep,genre_annals,genre_main,genre_source,play_type_deep,play_type_main,words_mean,cat:included,cat:candidate,cat:contextual_only,cat:pending,cat:unclassified,cat:outlier_hdbscan,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30,t31,t32,t33,t34,t35,t36,t37,t38,t39,t40,t41,t42,t43,t44,t45,t46,t47,t48,t49,t50,t51,t52,t53,t54,t55,t56,t57,t58,t59,t60,t61,t62
338,"Civitatis Amor (Water Pageant for Prince Charles: London and Neptune, Hope and Peace)","Middleton, Thomas",1,766,1616,entertainment; royal entertainment or entry,entertainment,other/multi,none,Occasional;Nonprofessional,Occasional,626,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
524,Comus (The Masque at Ludlow Castle),"Milton, John",1,1057,1637,pastoral; masque,masque;morality,other/multi,none,Occasional;Nonprofessional,Occasional,7464,0.60182,0.0,0.0,0.0,0.0,0.39818,0.0,0.0,0.0,0.0,0.06927,0.0,0.0,0.0,0.0,0.0,0.0,0.06819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32744,0.0,0.0,0.0,0.0,0.0,0.0
100,Descensus Astraeae (The Descent of Astraea),"Peele, George",1,169,1591,civic play; pageant,civic pageant,other/multi,none,Occasional;Nonprofessional,Occasional,1068,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
322,Himatia-Poleos: The Triumphs of Old Drapery,"Munday, Anthony",1,731,1614,civic play; pageant,civic pageant,other/multi,none,Occasional;Nonprofessional,Occasional,1362,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,Jacob and Esau,"Udall, Nicholas",1,91,1568,biblical play,interlude;biblical play,other/multi,none,Interlude;Nonprofessional,Interlude,16867,0.40653,0.0,0.0,0.0,0.0,0.59347,0.0,0.0,0.0,0.0,0.0,0.05941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
528,Jupiter and Io,"Heywood, Thomas",1,1063,1637,classical legend or myth,dialogue,other/multi,none,Closet/Unacted;Nonprofessional,Closet/Unacted,5173,0.63136,0.0,0.0,0.0,0.0,0.36864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
466,"Londini Artium et Scientiarum Scaturigo, or London's Fountain of Arts and Sciences","Heywood, Thomas",1,984,1632,civic play; pageant,civic pageant,other/multi,none,Occasional;Nonprofessional,Occasional,1689,0.0,0.0,0.0,0.33393,0.0,0.66607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
483,Londini Emporia (London's Markets),"Heywood, Thomas",1,1006,1633,civic play; pageant,civic pageant,other/multi,none,Occasional;Nonprofessional,Occasional,1636,0.0,0.0,0.0,0.29829,0.0,0.70171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
522,"Londini Speculum, or London's Mirror","Heywood, Thomas",1,1055,1637,not in BritDrama,civic pageant,other/multi,none,Occasional;Nonprofessional,Occasional,1391,0.32638,0.0,0.0,0.0,0.0,0.67362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
566,"Londini Status Pacatus, or London's Peaceable Estate","Heywood, Thomas",1,1116,1639,not in BritDrama,civic pageant,other/multi,none,Occasional;Nonprofessional,Occasional,1914,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
448,London's Ius Honorarium (London's Law of Honor),"Heywood, Thomas",1,963,1631,civic play; pageant,civic pageant,other/multi,none,Occasional;Nonprofessional,Occasional,1556,0.33676,0.0,0.0,0.32198,0.0,0.34126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
289,London's Love to Prince Henry (Water Pageant of Corinea and Amphion),"Munday, Anthony",1,680,1610,entertainment; royal entertainment or entry,entertainment,other/multi,none,Occasional;Nonprofessional,Occasional,434,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421,"London's Tempe, or The Field of Happiness","Dekker, Thomas",1,915,1629,civic play; pageant,civic pageant,other/multi,none,Occasional;Nonprofessional,Occasional,1493,0.31949,0.0,0.0,0.0,0.0,0.68051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332,Metropolis Coronata: The Triumphs of Ancient Drapery,"Munday, Anthony",1,750,1615,civic play; pageant,civic pageant,other/multi,none,Occasional;Nonprofessional,Occasional,1757,0.46557,0.0,0.0,0.0,0.0,0.53443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23335,0.0,0.0,0.23221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
409,Monuments of Honor,"Webster, John",1,898,1624,civic play; pageant,civic pageant,other/multi,none,Occasional;Nonprofessional,Occasional,1061,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229,Nobody and Somebody,Anonymous,1,540,1606,history; satire,history;pseudo-history,other/multi,none,Adult Professional;Professional,Adult Professional,15510,0.03308,0.0,0.0,0.16119,0.0,0.80574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
546,"Porta Pietatis, or The Port or Harbor of Piety","Heywood, Thomas",1,1086,1638,not in BritDrama,civic pageant,other/multi,none,Occasional;Nonprofessional,Occasional,1562,0.36044,0.0,0.0,0.31882,0.0,0.32074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36044,0.0,0.0,0.0,0.0,0.0,0.0,0.31882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342,Prince Henry's Barriers  (The Lady of the Lake) (Merlin and Meliadus),"Jonson, Ben",1,773,1616,entertainment; tournament,entertainment,other/multi,none,Occasional;Nonprofessional,Occasional,274,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
355,"Siderothriambos, or Steel and Iron Triumphing","Munday, Anthony",1,797,1618,civic play; pageant,civic pageant,other/multi,none,Occasional;Nonprofessional,Occasional,707,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
366,"Tes Irenes Trophaea, or The Triumphs of Peace","Squire, John",1,824,1620,civic play; pageant,civic pageant,other/multi,none,Occasional;Nonprofessional,Occasional,1188,0.49832,0.0,0.0,0.0,0.0,0.50168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,The Beauty and Good Properties of Women (Calisto and Melebea) (Celestina),"Rastell, John",1,15,1525,not in BritDrama,interlude;romance,other/multi,none,Interlude;Nonprofessional,Interlude,8968,0.10682,0.0,0.0,0.05553,0.0,0.83764,0.0,0.05219,0.0,0.0,0.05464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
313,The Brazen Age (The Age of Brass),"Heywood, Thomas",1,719,1613,classical legend or myth,classical legend,other/multi,none,Adult Professional;Professional,Adult Professional,19987,0.60014,0.0,0.0,0.0,0.0,0.39986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44624,0.0,0.0,0.0,0.04953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02792,0.0,0.0,0.0,0.0,0.0,0.0
576,The Bride,"Nabbes, Thomas",1,1129,1640,not in BritDrama,,other/multi,none,Boys Professional;Professional,Boys Professional,15298,0.3858,0.0,0.0,0.0,0.0,0.6142,0.0,0.09524,0.0,0.09812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03138,0.0,0.0,0.0,0.03223,0.03216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0319,0.0,0.0,0.0,0.0,0.03223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,The Chief Promises of God unto Man (God's Promises),"Bale, John",1,37,1547,biblical play,mystery,other/multi,none,Interlude;Nonprofessional,Interlude,8487,0.87722,0.0,0.0,0.0,0.0,0.12278,0.0,0.0,0.0,0.0,0.0,0.87722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
432,The Conceited Pedlar (The University Pedlar),"Randolph, Thomas",1,941,1630,entertainment; academic entertainment,monologue,other/multi,none,University/Inns of Court;Nonprofessional,University/Inns of Court,3717,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,The Coronation Triumph (The Royal Entry of King James I into London),"Jonson, Ben",1,459,1604,entertainment; royal entertainment or entry,entertainment,other/multi,none,Occasional;Nonprofessional,Occasional,2085,0.26619,0.0,0.0,0.0,0.0,0.73381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
370,The Entertainment at Bunhill on the Shooting Day (The Archer),"Middleton, Thomas",1,829,1621,entertainment; civic play,civic pageant,other/multi,none,Occasional;Nonprofessional,Occasional,469,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,The Entertainment at Norwich (Royal Entry of Queen Elizabeth),"Garter, BernardGoldingham, William",1,126,1578,entertainment; royal entertainment or entry,entertainment,other/multi,none,Occasional;Nonprofessional,Occasional,7416,0.13376,0.0,0.0,0.0,0.0,0.86624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
374,The Entertainment at Sir Francis Jones's Welcome (Comus the Great Sir of Feasts) (The Servant of Comus),"Middleton, Thomas",1,833,1621,entertainment; civic play,civic pageant,other/multi,none,Occasional;Nonprofessional,Occasional,1237,0.0,0.0,0.0,0.34681,0.0,0.65319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
376,The Entertainment at Sir Francis Jones's at Easter (The Four Seasons),"Middleton, Thomas",1,835,1621,entertainment; civic play,civic pageant,other/multi,none,Occasional;Nonprofessional,Occasional,1101,0.0,0.0,0.0,0.31608,0.0,0.68392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
369,The Entertainment at Sir William Cokayne's in Easter Week (The Cock),"Middleton, Thomas",1,828,1621,entertainment; civic play,civic pageant,other/multi,none,Occasional;Nonprofessional,Occasional,644,0.0,0.0,0.0,0.52174,0.0,0.47826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
371,The Entertainment at the Conduit Head (The Water Nymph),"Middleton, Thomas",1,830,1621,entertainment; civic play,civic pageant,other/multi,none,Occasional;Nonprofessional,Occasional,413,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
372,The Entertainment for the General Training (Pallas),"Middleton, Thomas",1,831,1621,entertainment; civic play,civic pageant,other/multi,none,Occasional;Nonprofessional,Occasional,746,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,The Entertainment in Suffolk and Norfolk (Royal Entry of Queen Elizabeth into Norwich),"Churchyard, Thomas",1,128,1578,entertainment; royal entertainment or entry,entertainment,other/multi,none,Occasional;Nonprofessional,Occasional,6478,0.38021,0.0,0.0,0.07626,0.0,0.54353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07626,0.0,0.30148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07873,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,The Entertainment of the French Ambassadors (The Fortress of Perfect Beauty) (Tilt of the Foster-Children of Desire),"Goldwell, Henry",1,130,1581,tilt,entertainment;tilt,other/multi,none,Occasional;Nonprofessional,Occasional,5199,0.0,0.0,0.0,0.08694,0.0,0.91306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
377,The Entertainment of the Lords of the Council by Sheriff Allen (Flora's Welcome),"Middleton, Thomas",1,836,1621,entertainment; civic play,civic pageant,other/multi,none,Occasional;Nonprofessional,Occasional,430,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
378,The Entertainment of the Lords of the Council by Sheriff Ducie (Flora's Servants),"Middleton, Thomas",1,837,1621,entertainment; civic play,civic pageant,other/multi,none,Occasional;Nonprofessional,Occasional,529,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
